"id","name","alliance","class_de","class_en","collectorInfo","collectorNumber","corners_0_position","corners_0_smooth","corners_0_value","corners_1_position","corners_1_smooth","corners_1_value","corners_2_position","corners_2_smooth","corners_2_value","corners_3_position","corners_3_smooth","corners_3_value","cost","effect_de","effect_en","healthMod","rarity","category_de","category_en","skus_0_default","skus_0_finish","skus_0_id","skus_0_lang","skus_1_default","skus_1_finish","skus_1_id","skus_1_lang","skus_2_default","skus_2_finish","skus_2_id","skus_2_lang","skus_3_default","skus_3_finish","skus_3_id","skus_3_lang","set_0_name","set_0_number","keywords_de_0","keywords_en_0","subjectImage","tags_0","keywords_de_1","keywords_en_1","previousEffect_clarification","previousEffect_text_en","tags_1","keywords_de_2","keywords_en_2","corners_3_qualifier","skus_2_rarity","skus_4_default","skus_4_finish","skus_4_id","skus_4_lang","corners_1_qualifier","corners_0_qualifier","corners_2_qualifier","keywords_de_3","keywords_en_3","skus_2_collectorInfo","skus_2_opGroup","skus_3_collectorInfo","skus_3_opGroup","skus_3_rarity","skus_5_default","skus_5_finish","skus_5_id","skus_5_lang","keywords_de_4","keywords_en_4","keywords_de_5"
-209257934,"Frenzied Bloodreaver","Chaos",,,"072/278 - 01 U","72",1,true,"X",2,true,"X",3,true,"1",4,true,"1",,"Wenn diese Karte ins Spiel kommt, [entferne] eine hervorgehobene Einheit.
Füge deinem Gegner X Schaden zu. Du erhältst X Lebenspunkte. Schaden und Lebenspunkte durch diese Einheit erhöhen sich um 1, wenn eine hervorgehobene Einheit ein *Daemon* ist.","As this enters play, [Remove] a highlighted Unit.
X damage to your Opponent. Gain X health. Increase the damage and healing from this Unit by 1 if any highlighted Unit is a *Daemon*.",,"Uncommon","Einheit","Unit",true,"matte","Frenzied_Bloodreaver","en",false,"shiny","Frenzied_Bloodreaver_Shiny","en",true,"matte","Frenzied_Bloodreaver_De","de",false,"shiny","Frenzied_Bloodreaver_De_Shiny","de","Champions",1,"Entfernen","Remove","0000001010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-650842990,"Gore-Slick Skullreaper","Chaos",,,"073/278 - 01 C","73",1,true,"1",2,true,"o",3,true,"3",,,,,"Füge deinem Gegner X [durchschlagenden] Schaden zu.
[Letztes Hurra] : Füge deinem Gegner 2 Schaden zu.","X [Rend] damage to your Opponent.
[Last Stand]: 2 damage to your Opponent.",,"Common","Einheit","Unit",true,"matte","Gore-Slick_Skullreaper","en",false,"shiny","Gore-Slick_Skullreaper_Shiny","en",true,"matte","Gore-Slick_Skullreaper_De","de",false,"shiny","Gore-Slick_Skullreaper_De_Shiny","de","Champions",1,"Durchschlagend","Rend",,,"Letztes Hurra","Last Stand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494532337,"Insatiable Bloodreaver","Chaos",,,"074/278 - 01 C","74",1,true,"X",2,true,"3",,,,,,,,"Wenn diese Karte ins Spiel kommt, [entferne] eine hervorgehobene Einheit.
Füge deinem Gegner X Schaden zu.
Du erhältst 2 Lebenspunkte.","As this enters play, [Remove] a highlighted Unit.
X damage to your Opponent.
Gain 2 health.",,"Common","Einheit","Unit",true,"matte","Insatiable_Bloodreaver","en",false,"shiny","Insatiable_Bloodreaver_Shiny","en",true,"matte","Insatiable_Bloodreaver_De","de",false,"shiny","Insatiable_Bloodreaver_De_Shiny","de","Champions",1,"Entfernen","Remove","0000001010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1669375563,"Pack of Bloodletters","Chaos",,,"075/278 - 01 C","75",1,true,"1",2,true,"1",3,true,"1",4,true,"3",,"Füge deinem Gegner X Schaden zu.","X damage to your Opponent.",,"Common","Einheit","Unit",true,"matte","Pack_of_Bloodletters","en",false,"shiny","Pack_of_Bloodletters_Shiny","en",true,"matte","Pack_of_Bloodletters_De","de",false,"shiny","Pack_of_Bloodletters_De_Shiny","de","Champions",1,,,,"Daemon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1213954466,"Pink Horror Conjurer","Chaos",,,"076/278 - 01 C","76",1,true,"X",2,true,"X",3,true,"2",4,true,"3",,"Füge deinem Gegner X Schaden zu.
Schaden auf deinen Gegner durch hervorgehobene Zauber erhöht sich um X.","X damage to your Opponent.
Increase damage done to your Opponent from highlighted Spells by X.",,"Common","Einheit","Unit",true,"matte","Pink_Horror_Conjurer","en",false,"shiny","Pink_Horror_Conjurer_Shiny","en",true,"matte","Pink_Horror_Conjurer_De","de",false,"shiny","Pink_Horror_Conjurer_De_Shiny","de","Champions",1,,,"0000001010","Daemon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247799546,"Rampaging Bloodreavers","Chaos",,,"077/278 - 01 R","77",1,true,"1",2,true,"1",3,true,"1",,,,,"Wenn diese Karte ins Spiel kommt, [entferne] eine hervorgehobene verbündete Einheit.
Füge deinem Gegner X Schaden zu.
[Starte] diese Einheit [neu] , wenn eine hervorgehobene feindliche Einheit aus dem Spiel kommt.","As this enters play, [Remove] a highlighted allied Unit.
X damage to your Opponent.
[Restart] this if a highlighted enemy Unit leaves play.",,"Rare","Einheit","Unit",true,"matte","Rampaging_Bloodreavers","en",false,"shiny","Rampaging_Bloodreavers_Shiny","en",true,"matte","Rampaging_Bloodreavers_De","de",false,"shiny","Rampaging_Bloodreavers_De_Shiny","de","Champions",1,"Entfernen","Remove","0010001010",,"Neu Starten","Restart",,,,"Neu Starten",,,,,,,,,,,,,,,,,,,,,,,,
1252705942,"Reckless Juggernaut","Chaos",,,"078/278 - 01 C","78",1,true,"o",2,true,"o",3,true,"6",,,,,"Ecke 1 und 2: [Entferne] eine hervorgehobene Einheit.
Ecke 3: Füge deinem Gegner X Schaden zu.","Corners 1 to 2: [Remove] a highlighted Unit.
Corner 3: X damage to your Opponent.",,"Common","Einheit","Unit",true,"matte","Reckless_Juggernaut","en",false,"shiny","Reckless_Juggernaut_Shiny","en",true,"matte","Reckless_Juggernaut_De","de",false,"shiny","Reckless_Juggernaut_De_Shiny","de","Champions",1,"Entfernen","Remove","0000001010","Daemon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-528089580,"Skullreaper Icon Bearer","Chaos",,,"079/278 - 01 R","79",1,true,"o",2,true,"o",,,,,,,,"Wenn einer deiner Verbündeten eine Einheit [entfernt] , [starte] eine hervorgehobene Einheit [neu] .
[Letztes Hurra] : Füge deinem Gegner 2 Schaden zu.","When any of your allies [Remove] a Unit, [Restart] a highlighted Unit.
[Last Stand]: 2 damage to your Opponent.",,"Rare","Einheit","Unit",true,"matte","Skullreaper_Icon_Bearer","en",false,"shiny","Skullreaper_Icon_Bearer_Shiny","en",true,"matte","Skullreaper_Icon_Bearer_De","de",false,"shiny","Skullreaper_Icon_Bearer_De_Shiny","de","Champions",1,"Entfernen","Remove","0000001010",,"Neu Starten","Restart",,,,"Neu Starten","Last Stand",,,,,,,,,,"Letztes Hurra",,,,,,,,,,,,,
-1742207657,"Slashing Screamer","Chaos",,,"080/278 - 01 R","80",1,true,"X",2,true,"2",3,true,"3",,,,,"Füge deinem Gegner X Schaden zu.
Nimm 1 Schaden.
[Heldentat] : Nimm 1 Schaden.
[Entferne] eine hervorgehobene Einheit.","X damage to your Opponent.
1 damage to yourself.
[Heroic Act]: 1 damage to yourself.
[Remove] a highlighted Unit.",,"Rare","Einheit","Unit",true,"matte","Slashing_Screamer","en",false,"shiny","Slashing_Screamer_Shiny","en",true,"matte","Slashing_Screamer_De","de",false,"shiny","Slashing_Screamer_De_Shiny","de","Champions",1,"Heldentat","Heroic Act","0010000000","Daemon","Entfernen","Remove",,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1179706083,"Starving Flesh Hounds","Chaos",,,"081/278 - 01 C","81",1,false,"2",2,false,"2",3,false,"2",,,,,"Nimm zu Beginn deines Zugs 1 Schaden.
Wenn eine hervorgehobene Einheit Schaden verursacht, füge deinem Gegner X Schaden zu und [dreh] diese Einheit 1 Schritt vorwärts. Der Schaden auf deinen Gegner kann keine weiteren Effekte auslösen.","1 damage to yourself at the start of your turn.
When a highlighted Unit deals damage, deal X damage to your Opponent and [Rotate] this Unit 1 step forwards. The damage to the Opponent cannot trigger other effects.",,"Common","Einheit","Unit",true,"matte","Starving_Flesh_Hounds","en",false,"shiny","Starving_Flesh_Hounds_Shiny","en",true,"matte","Starving_Flesh_Hounds_De","de",false,"shiny","Starving_Flesh_Hounds_De_Shiny","de","Champions",1,"Drehen","Rotate","0000001010","Daemon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633741124,"Transmogrifying Flamer","Chaos",,,"082/278 - 01 U","82",1,true,"1",2,true,"1",3,true,"2",,,,,"Füge deinem Gegner X Schaden zu.
[Letztes Hurra] : [Setze] 1 *Daemon* von der Hand [ein] und ersetze damit diese Karte.","X damage to your Opponent.
[Last Stand]: [Deploy] 1 *Daemon* Unit from your hand, replacing this card.",,"Uncommon","Einheit","Unit",true,"matte","Transmogrifying_Flamer","en",false,"shiny","Transmogrifying_Flamer_Shiny","en",false,"matte","Transmogrifying_Flamer_OP_2018","en",false,"shiny","Transmogrifying_Flamer_OP_2018_Shiny","en","Champions",1,"Letztes Hurra","Last Stand",,"Daemon","Einsetzen","Deploy",,,,"Einsetzen",,,"Exclusive",true,"matte","Transmogrifying_Flamer_De","de",,,,,,"OP1-001 E","2018_3","OP1-001 E","2018_3","Exclusive",false,"shiny","Transmogrifying_Flamer_De_Shiny","de",,,
-1760162815,"Twisting Screamer","Chaos",,,"083/278 - 01 C","83",1,true,"1",2,true,"1",3,true,"1",,,,,"Schaden, den du durch hervorgehobene Feinde erhältst, verringert sich um X.","Reduce damage received from highlighted enemies by X.",,"Common","Einheit","Unit",true,"matte","Twisting_Screamer","en",false,"shiny","Twisting_Screamer_Shiny","en",true,"matte","Twisting_Screamer_De","de",false,"shiny","Twisting_Screamer_De_Shiny","de","Champions",1,,,"0111000000","Daemon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576482571,"Vulcharc Acolyte","Chaos",,,"084/278 - 01 U","84",1,true,"1",2,true,"1",3,true,"1",4,true,"1",,"Füge deinem Gegner X Schaden zu.
Wenn ein hervorgehobener Zauberer eine Karte [ausspielt] , füge deinem Gegner 4 Schaden zu.","X damage to your Opponent.
When a highlighted Wizard [Plays] a card, deal 4 damage to your Opponent.",,"Uncommon","Einheit","Unit",true,"matte","Vulcharc_Acolyte","en",false,"shiny","Vulcharc_Acolyte_Shiny","en",true,"matte","Vulcharc_Acolyte_De","de",false,"shiny","Vulcharc_Acolyte_De_Shiny","de","Champions",1,"Ausspielen","Play","0010000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-911360659,"Bat Swarm","Death",,,"085/278 - 01 C","85",1,true,"1",2,true,"1",3,true,"1",,,,,"Füge deinem Gegner X Schaden zu.
Schaden, den du durch hervorgehobene Feinde erhältst, verringert sich um X.","X damage to your Opponent.
Reduce damage received from highlighted enemies by X.",,"Common","Einheit","Unit",true,"matte","Bat_Swarm","en",false,"shiny","Bat_Swarm_Shiny","en",true,"matte","Bat_Swarm_De","de",false,"shiny","Bat_Swarm_De_Shiny","de","Champions",1,,,"0010000000","Beast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662048061,"Charging Black Knight","Death",,,"086/278 - 01 U","86",1,true,"X",2,true,"2",,,,,,,,"[Entferne] eine hervorgehobene Einheit.
Füge deinem Gegner X Schaden zu.","[Remove] a highlighted Unit.
X damage to your Opponent.",,"Uncommon","Einheit","Unit",true,"matte","Charging_Black_Knight","en",false,"shiny","Charging_Black_Knight_Shiny","en",false,"matte","Charging_Black_Knight_OP_2018","en",false,"shiny","Charging_Black_Knight_OP_2018_Shiny","en","Champions",1,"Entfernen","Remove","0010000000","Risen",,,,,,,,,"Exclusive",true,"matte","Charging_Black_Knight_De","de",,,,,,"OP1-002 E","2018_3","OP1-002 E","2018_3","Exclusive",false,"shiny","Charging_Black_Knight_De_Shiny","de",,,
953437043,"Crypt Shield Black Knight","Death",,,"087/278 - 01 C","87",1,true,"1",2,true,"1",3,true,"2",,,,,"Ecke 1 und 2: Schaden, den du durch hervorgehobene Feinde erhältst, verringert sich um X.
Ecke 3: Füge deinem Gegner X Schaden zu.","Corners 1 to 2: Reduce damage received from highlighted enemies by X.
Corner 3: X damage to your Opponent.",,"Common","Einheit","Unit",true,"matte","Crypt_Shield_Black_Knight","en",false,"shiny","Crypt_Shield_Black_Knight_Shiny","en",true,"matte","Crypt_Shield_Black_Knight_De","de",false,"shiny","Crypt_Shield_Black_Knight_De_Shiny","de","Champions",1,,,"0111000000","Risen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-616709535,"Crypt Shield Skeletons","Death",,,"088/278 - 01 U","88",1,true,"1",2,true,"1",,,,,,,,"Schaden, den du durch hervorgehobene Feinde erhältst, verringert sich um X. Für jede [Unterstützung] verringert er sich zusätzlich um je 1.","Reduce damage received from highlighted enemies by X. Increase this by 1 per [Support].",,"Uncommon","Einheit","Unit",true,"matte","Crypt_Shield_Skeletons","en",false,"shiny","Crypt_Shield_Skeletons_Shiny","en",true,"matte","Crypt_Shield_Skeletons_De","de",false,"shiny","Crypt_Shield_Skeletons_De_Shiny","de","Champions",1,"Unterstützung","Support","0111000000","Risen",,,,,"Stacking",,,,,,,,,,,,,,,,,,,,,,,,,
41486326,"Ethereal Horde","Death",,,"089/278 - 01 C","89",1,true,"1",2,true,"1",3,true,"1",4,true,"1",,"Füge deinem Gegner X Schaden zu.
[Letztes Hurra] : Nimm diese Karte auf die Hand.","X damage to your Opponent.
[Last Stand]: Move this to your hand.",,"Common","Einheit","Unit",true,"matte","Ethereal_Horde","en",false,"shiny","Ethereal_Horde_Shiny","en",true,"matte","Ethereal_Horde_De","de",false,"shiny","Ethereal_Horde_De_Shiny","de","Champions",1,"Letztes Hurra","Last Stand",,"Spirit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466806329,"Fearsome Crypt Flayer","Death",,,"090/278 - 01 R","90",1,true,"X",2,true,"2",3,true,"2",,,,,"Hervorgehobene Einheiten [ruhen] .
Füge deinem Gegner X Schaden zu.","Highlighted Units are [Dormant].
X damage to your Opponent.",,"Rare","Einheit","Unit",true,"matte","Fearsome_Crypt_Flayer","en",false,"shiny","Fearsome_Crypt_Flayer_Shiny","en",true,"matte","Fearsome_Crypt_Flayer_De","de",false,"shiny","Fearsome_Crypt_Flayer_De_Shiny","de","Champions",1,"Ruhen","Dormant","0010000000","Mordant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1006354164,"Feasting Vargheist","Death",,,"091/278 - 01 C","91",1,true,"1",2,true,"1",3,true,"2",,,,,"Ecke 2: Du erhältst X Lebenspunkte.
Ecke 3: [Zieh] X Karten.","Corners 1 to 2: Gain X health.
Corner 3: [Draw] X cards.",,"Common","Einheit","Unit",true,"matte","Feasting_Vargheist","en",false,"shiny","Feasting_Vargheist_Shiny","en",true,"matte","Feasting_Vargheist_De","de",false,"shiny","Feasting_Vargheist_De_Shiny","de","Champions",1,"Ziehen","Draw",,"Vampire",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960390689,"Freakish Crypt Horror","Death",,,"092/278 - 01 C","92",1,true,"X",2,true,"1",3,true,"X",4,true,"2",,"Füge deinem Gegner X Schaden zu.
Du erhältst X Lebenspunkte.","X damage to your Opponent.
Gain X health.",,"Common","Einheit","Unit",true,"matte","Freakish_Crypt_Horror","en",false,"shiny","Freakish_Crypt_Horror_Shiny","en",true,"matte","Freakish_Crypt_Horror_De","de",false,"shiny","Freakish_Crypt_Horror_De_Shiny","de","Champions",1,,,,"Mordant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-387400592,"Frenzied Vargheist","Death",,,"093/278 - 01 R","93",1,true,"X",2,true,"1",,,,,,,,"Füge deinem Gegner X Schaden zu.
[Entferne] eine hervorgehobene Einheit. Wenn eine Einheit [entfernt] wurde, erhältst du in diesem Zug 1 Zusatzaktion.","X damage to your Opponent.
[Remove] a highlighted Unit. If a Unit was [Removed], gain 1 additional action this turn.",,"Rare","Einheit","Unit",true,"matte","Frenzied_Vargheist","en",false,"shiny","Frenzied_Vargheist_Shiny","en",true,"matte","Frenzied_Vargheist_De","de",false,"shiny","Frenzied_Vargheist_De_Shiny","de","Champions",1,"Entfernen","Remove","0010000000","Vampire","Entfernen","Remove",,,,,,,,,,,,,,,,,,,,,,,,,,,,
-439166410,"Grimghast Reapers","Death",,,"094/278 - 01 C","94",1,true,"X",2,true,"X",3,true,"1",4,true,"4",,"Füge deinem Gegner X Schaden zu. Für jede [Unterstützung] erhöht er sich um je 1.","X damage to your Opponent. Increase this by 1 per [Support].",,"Common","Einheit","Unit",true,"matte","Grimghast_Reapers","en",false,"shiny","Grimghast_Reapers_Shiny","en",true,"matte","Grimghast_Reapers_De","de",false,"shiny","Grimghast_Reapers_De_Shiny","de","Champions",1,"Unterstützung","Support",,"Spirit",,,,,"Stacking",,,,,,,,,,,,,,,,,,,,,,,,,
1854953484,"Hungry Fell Bats","Death",,,"095/278 - 01 U","95",1,true,"1",2,true,"1",3,true,"1",,,,,"Füge deinem Gegner X Schaden zu.
Wenn ein hervorgehobener Verbündeter 1 oder mehr hervorgehobene feindliche Einheiten [entfernt] , füge deinem Gegner 2 Schaden zu.","X damage to your Opponent.
When any of your highlighted allies [Removes] 1 or more highlighted enemy Units, deal 2 damage to your Opponent.",,"Uncommon","Einheit","Unit",true,"matte","Hungry_Fell_Bats","en",false,"shiny","Hungry_Fell_Bats_Shiny","en",true,"matte","Hungry_Fell_Bats_De","de",false,"shiny","Hungry_Fell_Bats_De_Shiny","de","Champions",1,"Entfernen","Remove","11111111","Beast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-411119962,"Infected Terrorgheist","Death",,,"096/278 - 01 R","96",1,true,"o",2,true,"o",3,true,"3",4,true,"4",,"Wenn diese Karte ins Spiel kommt, [wirf] 1 Karte von der Hand [ab] .
Füge deinem Gegner X Schaden zu.
[Letztes Hurra] : Füge deinem Gegner 4 Schaden zu.","As this enters play, [Discard] 1 card from your hand.
X damage to your Opponent.
[Last Stand]: 4 damage to your Opponent.",,"Rare","Einheit","Unit",true,"matte","Infected_Terrorgheist","en",false,"shiny","Infected_Terrorgheist_Shiny","en",true,"matte","Infected_Terrorgheist_De","de",false,"shiny","Infected_Terrorgheist_De_Shiny","de","Champions",1,"Abwerfen","Discard",,"Risen","Abwerfen","Last Stand",,,,"Letztes Hurra",,,,,,,,,,,,,,,,,,,,,,,,
-1907575213,"Murderous Vargheist","Death",,,"097/278 - 01 C","97",1,true,"2",2,true,"2",3,true,"1",,,,,"Füge deinem Gegner X Schaden zu.","X damage to your Opponent.",,"Common","Einheit","Unit",true,"matte","Murderous_Vargheist","en",false,"shiny","Murderous_Vargheist_Shiny","en",true,"matte","Murderous_Vargheist_De","de",false,"shiny","Murderous_Vargheist_De_Shiny","de","Champions",1,,,,"Vampire",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079596048,"Ravenous Crypt Ghoul","Death",,,"098/278 - 01 C","98",1,true,"X",2,true,"1",3,true,"2",4,true,"3",,"Füge deinem Gegner X Schaden zu.","X damage to your Opponent.",,"Common","Einheit","Unit",true,"matte","Ravenous_Crypt_Ghoul","en",false,"shiny","Ravenous_Crypt_Ghoul_Shiny","en",true,"matte","Ravenous_Crypt_Ghoul_De","de",false,"shiny","Ravenous_Crypt_Ghoul_De_Shiny","de","Champions",1,,,,"Mordant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1254028758,"Shrieking Terrorgheist","Death",,,"099/278 - 01 R","99",1,true,"X",2,true,"3",,,,,,,,"Wenn diese Karte ins Spiel kommt, [wirf] 1 Karte von der Hand [ab] .
Füge deinem Gegner X Schaden zu. [Entferne] einen hervorgehobenen Zauber.","As this enters play, [Discard] 1 card from your hand.
X damage to your Opponent. [Remove] a highlighted Spell.",,"Rare","Einheit","Unit",true,"matte","Shrieking_Terrorgheist","en",false,"shiny","Shrieking_Terrorgheist_Shiny","en",true,"matte","Shrieking_Terrorgheist_De","de",false,"shiny","Shrieking_Terrorgheist_De_Shiny","de","Champions",1,"Abwerfen","Discard","0010000000","Risen","Abwerfen","Remove",,,,"Entfernen",,,,,,,,,,,,,,,,,,,,,,,,
1922314753,"Skeletal Icon Bearer","Death",,,"100/278 - 01 U","100",1,false,"o",2,false,"o",,,,,,,,"Wenn eine hervorgehobene *Risen* [entfernt] wird oder [erschöpft] ist, nimm sie auf die Hand und [dreh] diese Karte 1 Schritt vorwärts. Dies betrifft nur die oberste Einheit eines Stapels.","When a highlighted *Risen* Unit is [Removed] or [Exhausted], move it to your hand and [Rotate] this 1 step forwards. This only affects the top Unit in a stack.",,"Uncommon","Einheit","Unit",true,"matte","Skeletal_Icon_Bearer","en",false,"shiny","Skeletal_Icon_Bearer_Shiny","en",true,"matte","Skeletal_Icon_Bearer_De","de",false,"shiny","Skeletal_Icon_Bearer_De_Shiny","de","Champions",1,"Entfernen","Remove","0000001010","Risen","Erschöpft","Exhaust",,,,"Drehen","Rotate",,,,,,,,,,,,,,,,,,,,,,,
1998600865,"Skeletal Legion","Death",,,"101/278 - 01 U","101",1,true,"o",2,true,"2",3,true,"2",4,true,"1",,"Wenn diese Einheit [Unterstützung] 2 hat, kann sie nicht [entfernt] werden.
Füge deinem Gegner X Schaden zu.","If this Unit has [Support] 2, it cannot be [Removed].
X damage to your Opponent.",,"Uncommon","Einheit","Unit",true,"matte","Skeletal_Legion","en",false,"shiny","Skeletal_Legion_Shiny","en",true,"matte","Skeletal_Legion_De","de",false,"shiny","Skeletal_Legion_De_Shiny","de","Champions",1,"Unterstützung","Support",,"Risen","Entfernen","Remove",,,"Stacking",,,,,,,,,,,,,,,,,,,,,,,,,
-211404316,"Skeleton Warriors","Death",,,"102/278 - 01 U","102",1,true,"1",2,true,"0",3,true,"0",4,true,"0",,"Füge deinem Gegner X Schaden zu. Für jede [Unterstützung] erhöht er sich um je 1.","X damage to your Opponent. Increase this by 1 per [Support].",,"Uncommon","Einheit","Unit",true,"matte","Skeleton_Warriors","en",false,"shiny","Skeleton_Warriors_Shiny","en",true,"matte","Skeleton_Warriors_De","de",false,"shiny","Skeleton_Warriors_De_Shiny","de","Champions",1,"Unterstützung","Support",,"Risen",,,,,"Stacking",,,,,,,,,,,,,,,,,,,,,,,,,
704826669,"Unhallowed Mortis Engine","Death",,,"103/278 - 01 R","103",1,false,"2",,,,,,,,,,,"Schaden durch hervorgehobene verbündete Zauber erhöht sich um X. Schaden, den du durch hervorgehobene feindliche Zauber nimmst, verringert sich um X.
[Heldentat] : Füge deinem Gegner 3 Schaden zu. Du erhältst 3 Lebenspunkte. [Dreh] diese Karte 1 Schritt vorwärts.","Increase damage from highlighted allied Spells by X. Reduce damage received from highlighted enemy Spells by X.
[Heroic Act]: 3 damage to your Opponent. Gain 3 health. [Rotate] this 1 step forwards.",,"Rare","Einheit","Unit",true,"matte","Unhallowed_Mortis_Engine","en",false,"shiny","Unhallowed_Mortis_Engine_Shiny","en",true,"matte","Unhallowed_Mortis_Engine_De","de",false,"shiny","Unhallowed_Mortis_Engine_De_Shiny","de","Champions",1,"Heldentat","Heroic Act","0010001010","Vehicle","Drehen","Rotate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
-54414003,"Zombie Dragon","Death",,,"104/278 - 01 C","104",1,true,"X",2,true,"2",3,true,"4",,,,,"Wenn diese Karte ins Spiel kommt, [wirf] 1 Karte von der Hand [ab] .
Füge deinem Gegner X [durchschlagenden] Schaden zu.","As this enters play, [Discard] 1 card from your hand.
X [Rend] damage to your Opponent.",,"Common","Einheit","Unit",true,"matte","Zombie_Dragon","en",false,"shiny","Zombie_Dragon_Shiny","en",true,"matte","Zombie_Dragon_De","de",false,"shiny","Zombie_Dragon_De_Shiny","de","Champions",1,"Abwerfen","Discard",,"Risen","Abwerfen","Rend",,,,"Durchschlagend",,,,,,,,,,,,,,,,,,,,,,,,
-1619443041,"Arachnarok Spider","Destruction",,,"105/278 - 01 C","105",1,true,"X",2,true,"X",3,true,"6",,,,,"Wenn diese Karte ins Spiel kommt, [wirf] 1 Karte von der Hand [ab] .
Füge deinem Gegner X [durchschlagenden] Schaden zu.","As this enters play, [Discard] 1 card from your hand.
X [Rend] damage to your Opponent.",,"Common","Einheit","Unit",true,"matte","Arachnarok_Spider","en",false,"shiny","Arachnarok_Spider_Shiny","en",true,"matte","Arachnarok_Spider_De","de",false,"shiny","Arachnarok_Spider_De_Shiny","de","Champions",1,"Abwerfen","Discard",,"Beast","Abwerfen","Rend",,,"Grot","Durchschlagend",,,,,,,,,,,,,,,,,,,,,,,,
-884379132,"Banner Carrier","Destruction",,,"106/278 - 01 R","106",1,true,"0",2,true,"0",3,true,"1",4,true,"1",,"Hervorgehobene Einheiten können nicht [entfernt] werden.
Schaden, den hervorgehobene Einheiten deinem Gegner zufügen, erhöht sich um X.","Highlighted Units cannot be [Removed].
Increase damage done to your Opponent from highlighted Units by X.",,"Rare","Einheit","Unit",true,"matte","Banner_Carrier","en",false,"shiny","Banner_Carrier_Shiny","en",true,"matte","Banner_Carrier_De","de",false,"shiny","Banner_Carrier_De_Shiny","de","Champions",1,"Entfernen","Remove","0000001010","Orruk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1936739104,"Big Stabba Crew","Destruction",,,"107/278 - 01 U","107",1,true,"X",2,true,"1",3,true,"2",,,,,"Füge deinem Gegner X Schaden zu. Er erhöht sich um 2, wenn der hervorgehobene Champion keine Einheit kontrolliert.","X damage to your Opponent. Increase this by 2 if the highlighted Champion does not control a Unit.",,"Uncommon","Einheit","Unit",true,"matte","Big_Stabba_Crew","en",false,"shiny","Big_Stabba_Crew_Shiny","en",true,"matte","Big_Stabba_Crew_De","de",false,"shiny","Big_Stabba_Crew_De_Shiny","de","Champions",1,,,"0010000000","Orruk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168288260,"Brute Smashas","Destruction",,,"108/278 - 01 C","108",1,true,"2",2,true,"2",3,true,"X",,,,,"Füge deinem Gegner X Schaden zu. Wenn diese Einheit [Unterstützung] 2 hat, gilt er als [durchschlagend] .","X damage to your Opponent. If this Unit has [Support] 2, the damage is done with [Rend].",,"Common","Einheit","Unit",true,"matte","Brute_Smashas","en",false,"shiny","Brute_Smashas_Shiny","en",true,"matte","Brute_Smashas_De","de",false,"shiny","Brute_Smashas_De_Shiny","de","Champions",1,"Unterstützung","Support",,"Orruk","Durchschlagend","Rend",,,"Stacking",,,,,,,,,,,,,,,,,,,,,,,,,
1209071352,"Cowardly Grots","Destruction",,,"109/278 - 01 R","109",1,true,"o",2,true,"1",3,true,"2",4,true,"3",,"Füge deinem Gegner X Schaden zu. Für jede [Unterstützung] erhöht er sich um je 1.
Wenn du 1 oder mehr Schaden durch einen hervorgehobenen Feind nimmst, ist diese Einheit [erschöpft] .","X damage to your Opponent. Increase this by 1 per [Support].
If you take 1 or more damage from a highlighted enemy, [Exhaust] this Unit.",,"Rare","Einheit","Unit",true,"matte","Cowardly_Grots","en",false,"shiny","Cowardly_Grots_Shiny","en",true,"matte","Cowardly_Grots_De","de",false,"shiny","Cowardly_Grots_De_Shiny","de","Champions",1,"Unterstützung","Support","0010000000","Grot","Erschöpft","Exhaust",,,"Stacking",,,,,,,,,,,,,,,,,,,,,,,,,
